offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
8.345864661654135489e+03,8.000000000000000000e+02,-9.449316088142040826e+00,-9.449316088142040826e+00,-4.219478895047434344e+04,-4.219478895047434344e+04,-4.219112444852446788e+04,-2.151928947436186718e+03,-2.151928947436186718e+03,-1.867186837512395892e+00,-2.145663936640717111e+03
8.295739348370927473e+03,8.000000000000000000e+02,-9.448985021337648504e+00,-9.448985021337648504e+00,-4.219478882157354383e+04,-4.219478882157354383e+04,-4.219112486746817012e+04,-2.151927700418902532e+03,-2.151927700418902532e+03,-1.867925395175681791e+00,-2.145666193109214419e+03
8.245614035087719458e+03,8.000000000000000000e+02,-9.448647960457492445e+00,-9.448647960457492445e+00,-4.219478868991195486e+04,-4.219478868991195486e+04,-4.219112529274954431e+04,-2.151926421640142053e+03,-2.151926421640142053e+03,-1.868678953240531904e+00,-2.145668509272136816e+03
8.195488721804511442e+03,8.000000000000000000e+02,-9.448304760362589150e+00,-9.448304760362589150e+00,-4.219478855541274243e+04,-4.219478855541274243e+04,-4.219112572451207961e+04,-2.151925109997410800e+03,-2.151925109997410800e+03,-1.869447940926401763e+00,-2.145670887205929375e+03
8.145363408521303427e+03,8.000000000000000000e+02,-9.447955271489263396e+00,-9.447955271489263396e+00,-4.219478841799653310e+04,-4.219478841799653310e+04,-4.219112616290381266e+04,-2.151923764339951958e+03,-2.151923764339951958e+03,-1.870232803693392842e+00,-2.145673329076553273e+03
8.095238095238095411e+03,8.000000000000000000e+02,-9.447599339657244855e+00,-9.447599339657244855e+00,-4.219478827758113766e+04,-4.219478827758113766e+04,-4.219112660807758220e+04,-2.151922383466358042e+03,-2.151922383466358042e+03,-1.871034004070018630e+00,-2.145675837144091020e+03
8.045112781954887396e+03,8.000000000000000000e+02,-9.447236806041473756e+00,-9.447236806041473756e+00,-4.219478813408160931e+04,-4.219478813408160931e+04,-4.219112706019122561e+04,-2.151920966121683705e+03,-2.151920966121683705e+03,-1.871852022397540560e+00,-2.145678413767638631e+03
7.994987468671679380e+03,8.000000000000000000e+02,-9.446867506807393511e+00,-9.446867506807393511e+00,-4.219478798741022183e+04,-4.219478798741022183e+04,-4.219112751940799353e+04,-2.151919510994784105e+03,-2.151919510994784105e+03,-1.872687357796814167e+00,-2.145681061410480652e+03
7.944862155388471365e+03,8.000000000000000000e+02,-9.446491273116407683e+00,-9.446491273116407683e+00,-4.219478783747620764e+04,-4.219478783747620764e+04,-4.219112798589636077e+04,-2.151918016715236263e+03,-2.151918016715236263e+03,-1.873540528963092866e+00,-2.145683782645587144e+03
7.894736842105263349e+03,8.000000000000000000e+02,-9.446107930731159286e+00,-9.446107930731159286e+00,-4.219478768418553227e+04,-4.219478768418553227e+04,-4.219112845983049920e+04,-2.151916481850090349e+03,-2.151916481850090349e+03,-1.874412075326030935e+00,-2.145686580161460370e+03
