SBS,JS,r_pearson,RMSD,p_rand,FDR,FDR_BH
SBS13,0.285571322428045,0.465689143670345,0.132704276852804,0.684738,0.526909352687236,0.9201166875
SBS41,0.294282757766675,-0.354555536945352,0.144841742568982,0.713142,0.540323814679061,0.922077043478261
SBS85,0.296823729684472,-0.330745725646412,0.12937196942929,0.721141,0.53810583779132,0.922077043478261
SBS15,0.297265287591485,-0.293336808084697,0.137777935781211,0.722591,0.53114022930413,0.922077043478261
SBS1,0.301561473835008,-0.117346220563188,0.145894126344429,0.735837,0.532922627310874,0.922077043478261
SBS17a,0.302886827915039,0.422843288487243,0.171077253683423,0.739806,0.528031960192974,0.922077043478261
SBS17b,0.315005957035105,0.145172890048657,0.127623238552304,0.774566,0.544943956856631,0.951609657142857
SBS7a,0.334028628504862,-0.434271879814938,0.152450446775628,0.822657,0.570626452223629,0.996457774647887
SBS93,0.34978090429768,-0.223894473782606,0.17111449555561,0.856654,0.585955185606345,0.999598
SBS43,0.359576916764213,0.17406085230412,0.155938876978077,0.875074,0.590355171006504,0.999598
SBS7b,0.3697379881358,-0.600959208802531,0.149197655332582,0.89229,0.593834954347795,0.999598
SBS55,0.370970597081739,-0.470051333197299,0.144757625164119,0.894266,0.587214684120994,0.999598
SBS2,0.377056774562179,-0.206665472147859,0.155419650521661,0.90359,0.585530166814058,0.999598
SBS88,0.397487664091725,0.109298121064797,0.167843708968896,0.930004,0.594819972677361,0.999598
SBS32,0.399890620104212,-0.40936115614118,0.176488274264619,0.932742,0.588922818026163,0.999598
SBS33,0.406033421929718,-0.197961926963035,0.21129077880004,0.939283,0.585545735321403,0.999598
SBS90,0.431845155726197,-0.207322190984426,0.161545216003554,0.961364,0.591819566534134,0.999598
SBS21,0.440609718519401,-0.557474579860092,0.167200968385654,0.967161,0.588037751288377,0.999598
SBS10b,0.484741841831433,-0.279852086638911,0.157519057605079,0.986566,0.592520994791155,0.999598
SBS99,0.488751984297549,0.126657123731075,0.164324106995163,0.987688,0.586047930022885,0.999598
SBS7c,0.494860005113855,-0.429720940403548,0.173822834614624,0.989272,0.579999851623869,0.999598
SBS84,0.514583908715007,-0.228585014536519,0.192166721032629,0.993161,0.575429579608196,0.999598
SBS7d,0.615970223317836,-0.448916549857703,0.227236468139723,0.999598,0.57242471773718,0.999598
